0.62747	94.46	78.56	3.49	4.56	2	4	-8	0
0.628	1892.11	1906.29	136.54	-0.1	1	-9	-6	0
0.62851	265.49	245.14	10.8	1.88	-2	2	-7	0
0.63144	490.82	486.79	4.95	0.81	0	-2	8	0
0.63645	928.03	895.73	16.84	1.92	-3	-11	-2	0
0.6386	122.82	149.06	2.53	-10.37	-1	-11	-4	0
0.6388	82.17	82.41	2.26	-0.11	-1	-13	0	0
0.64235	1471.69	1446.95	10.86	2.28	-2	12	-2	0
0.65073	222.88	231.93	4.59	-1.97	2	4	7	0
0.65113	256.78	238.99	5.08	3.5	1	-5	-8	0
0.6514	184.66	165.81	4.07	4.63	-1	-13	2	0
0.65356	460.61	457.34	18.88	0.17	0	4	-8	0
0.65699	735.72	726.54	7.74	1.19	-1	-1	-8	0
0.66123	1222.15	1211.05	96.48	0.12	2	-12	-4	0
0.66211	2333.46	2515.76	24.07	-7.57	0	12	4	0
0.66367	559.13	579.57	14.85	-1.38	1	13	2	0
0.66415	159.67	148.37	4.29	2.63	-2	6	8	0
0.66541	2401.18	2325.93	47.56	1.58	1	-9	6	0
0.66901	346.88	339.48	12.25	0.6	3	11	3	0
0.67134	785.11	707.13	8.17	9.55	-1	-13	3	0
0.67163	90.12	93.18	3.23	-0.95	2	12	3	0
0.67454	561.42	480.91	15.46	5.21	-3	-1	-7	0
0.67513	99.85	89.87	2.3	4.34	0	10	-6	0
0.67869	770.04	709.76	22.35	2.7	2	-2	-9	0
0.68135	76.09	70.56	2.33	2.37	0	-14	0	0
0.683	832.94	811.92	17.03	1.23	1	1	-9	0
0.68514	5224.12	5701.8	35	-13.65	1	9	-7	0
0.68616	420.42	425.77	13.6	-0.39	2	-6	7	0
0.68844	2202.84	1982.89	40.1	5.49	3	3	7	0
0.68885	2049.76	2010.05	19.29	2.06	0	-6	8	0
0.68913	661.74	726.67	23.03	-2.82	1	13	3	0
0.69341	200.55	214.02	5.49	-2.45	1	-7	-8	0
0.69562	330.61	370.12	6.55	-6.03	-2	12	5	0
0.69631	1371.64	1248.97	13.75	8.92	2	0	8	0
0.69673	1322.77	1252.86	16.19	4.32	1	3	-9	0
0.69892	731.11	728	40.13	0.08	1	-5	8	0
0.69898	412.36	406.15	17.04	0.36	0	-14	-2	0
0.69932	771.78	686.33	13.56	6.3	2	4	-9	0
0.69946	493.98	501.11	9.6	-0.74	1	-13	-4	0
0.70223	1403.97	1581.66	18.29	-9.72	0	12	-5	0
0.70308	818.23	809.02	10.6	0.87	2	2	8	0
0.7086	782.57	768.77	7.89	1.75	0	-2	9	0
